timestamp,sensor_id,event,details,reasons,dilution_cycle
2025-08-18T20:55:00.000000,117,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-18T20:56:00.000000,117,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-18T20:57:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T20:57:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['tvoc'],1
2025-08-18T20:57:00.000000,051,VAV Action,VAV '16' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-18T21:08:00.000000,117,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-18T21:08:00.000000,117,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-18T21:11:00.000000,101,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T21:11:00.000000,101,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-18T21:20:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T21:20:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['tvoc'],1
2025-08-18T21:20:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-18T21:35:00.000000,101,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-18T21:35:00.000000,101,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-18T21:52:00.000000,042,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T21:52:00.000000,042,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-18T22:10:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T22:10:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['tvoc'],1
2025-08-18T22:10:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-18T23:01:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-18T23:01:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-18T23:05:00.000000,058,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-18T23:05:00.000000,058,Cooling Cycle Started,Cycle #1 for VAV '01a',['temp'],1
2025-08-18T23:05:00.000000,058,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-18T23:06:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-18T23:12:00.000000,059,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T23:12:00.000000,059,Dilution Cycle Started,Cycle #1 for VAV '01b',['tvoc'],1
2025-08-18T23:12:00.000000,059,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-18T23:13:00.000000,049,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T23:13:00.000000,049,Dilution Cycle Started,Cycle #1 for VAV '21',['tvoc'],1
2025-08-18T23:13:00.000000,049,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-18T23:15:00.000000,078,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T23:15:00.000000,078,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-18T23:25:00.000000,120,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-18T23:25:00.000000,120,Cooling Cycle Started,Cycle #1 for VAV '04',['temp'],1
2025-08-18T23:25:00.000000,120,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-18T23:29:00.000000,062,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-18T23:29:00.000000,062,Cooling Cycle Started,Cycle #1 for VAV '05',['temp'],1
2025-08-18T23:29:00.000000,062,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-18T23:48:00.000000,077,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T23:48:00.000000,077,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-18T23:52:00.000000,059,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-18T23:52:00.000000,059,Dilution Cycle Started,Cycle #1 for VAV '01b',['tvoc'],1
2025-08-18T23:52:00.000000,059,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-18T23:57:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-18T23:57:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T00:09:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-19T00:09:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T00:38:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-19T00:38:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T00:59:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-19T00:59:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T01:24:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T01:24:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T01:32:00.000000,071,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T01:35:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T01:35:00.000000,067,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-19T01:38:00.000000,101,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T01:41:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T01:46:00.000000,117,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T01:50:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T01:50:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T01:52:00.000000,059,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T01:52:00.000000,059,Dilution Cycle Started,Cycle #1 for VAV '01b',['tvoc'],1
2025-08-19T01:52:00.000000,059,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-19T01:53:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T02:02:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T02:02:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-19T02:02:00.000000,045,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T02:06:00.000000,101,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T02:06:00.000000,101,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-19T02:12:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T02:12:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T02:14:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T02:25:00.000000,046,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T02:25:00.000000,046,Dilution Cycle Started,Cycle #1 for VAV '18',['tvoc'],1
2025-08-19T02:25:00.000000,046,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-19T02:41:00.000000,095,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T02:41:00.000000,095,Dilution Cycle Started,Cycle #1 for VAV '34',['pm2_5'],1
2025-08-19T02:41:00.000000,095,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T02:55:00.000000,057,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T02:55:00.000000,057,Dilution Cycle Started,Cycle #1 for VAV '08',['pm2_5'],1
2025-08-19T02:55:00.000000,057,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T03:05:00.000000,049,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T03:05:00.000000,049,Dilution Cycle Started,Cycle #1 for VAV '21',['tvoc'],1
2025-08-19T03:05:00.000000,049,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-19T03:11:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T03:11:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['pm2_5'],1
2025-08-19T03:11:00.000000,051,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T03:12:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T03:12:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T03:14:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T03:20:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-19T03:20:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T03:28:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T03:28:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-19T03:28:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T03:45:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T03:45:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-19T03:45:00.000000,045,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T03:46:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T03:46:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',['tvoc'],1
2025-08-19T03:46:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-19T03:55:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T03:55:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-19T03:55:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T03:56:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T03:56:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-19T03:56:00.000000,045,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:07:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T04:07:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T04:08:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T04:14:00.000000,071,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T04:14:00.000000,071,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-19T04:16:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:16:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-19T04:16:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:16:00.000000,057,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:16:00.000000,057,Dilution Cycle Started,Cycle #1 for VAV '08',['pm2_5'],1
2025-08-19T04:16:00.000000,057,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:23:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:23:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-19T04:23:00.000000,045,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:26:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-19T04:26:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T04:28:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:28:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-19T04:28:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:46:00.000000,053,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'pm2_5']",0
2025-08-19T04:46:00.000000,053,Dilution Cycle Started,Cycle #1 for VAV '14',"['tvoc', 'pm2_5']",1
2025-08-19T04:46:00.000000,053,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,"['tvoc', 'pm2_5']",1
2025-08-19T04:46:00.000000,057,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:46:00.000000,057,Dilution Cycle Started,Cycle #1 for VAV '08',['pm2_5'],1
2025-08-19T04:46:00.000000,057,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:47:00.000000,045,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:47:00.000000,045,Dilution Cycle Started,Cycle #1 for VAV '13',['pm2_5'],1
2025-08-19T04:47:00.000000,045,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:49:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T04:49:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['tvoc'],1
2025-08-19T04:49:00.000000,055,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-19T04:55:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:55:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-19T04:55:00.000000,044,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T04:56:00.000000,050,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T04:56:00.000000,050,Dilution Cycle Started,Cycle #1 for VAV '17',['pm2_5'],1
2025-08-19T04:56:00.000000,050,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-19T05:02:00.000000,107,Branch Routing,Pollutant alert. Routing to Branch A.,"['tvoc', 'temp']",0
2025-08-19T05:02:00.000000,107,Branch A Skipped,No VAV mapping found,"['tvoc', 'temp']",1
2025-08-19T05:07:00.000000,057,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T05:07:00.000000,057,Dilution Cycle Started,Cycle #1 for VAV '08',['pm2_5'],1
2025-08-19T05:07:00.000000,057,VAV Action,VAV '08' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-19T05:08:00.000000,044,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T05:08:00.000000,044,Dilution Cycle Started,Cycle #1 for VAV '12',['pm2_5'],1
2025-08-19T05:08:00.000000,044,VAV Action,VAV '12' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-19T05:08:00.000000,050,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-19T05:08:00.000000,050,Dilution Cycle Started,Cycle #1 for VAV '17',['pm2_5'],1
2025-08-19T05:08:00.000000,050,VAV Action,VAV '17' airflow not at max. Setting to maximum,['pm2_5'],1
2025-08-19T05:23:00.000000,058,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T05:24:00.000000,120,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T06:54:00.000000,071,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-19T06:54:00.000000,071,Branch B Skipped,No VAV mapping found,['temp'],1
2025-08-19T06:56:00.000000,058,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-19T06:56:00.000000,058,Cooling Cycle Started,Cycle #1 for VAV '01a',['temp'],1
2025-08-19T06:56:00.000000,058,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-19T06:57:00.000000,120,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-19T06:57:00.000000,120,Cooling Cycle Started,Cycle #1 for VAV '04',['temp'],1
2025-08-19T06:57:00.000000,120,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-19T07:00:00.000000,071,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T07:02:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T07:02:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['tvoc'],1
2025-08-19T07:02:00.000000,055,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-19T07:02:00.000000,058,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T07:02:00.000000,120,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T07:09:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T07:09:00.000000,073,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-19T07:16:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:16:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T07:16:00.000000,077,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:16:00.000000,077,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T07:17:00.000000,062,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T07:18:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T07:18:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['tvoc'],1
2025-08-19T07:18:00.000000,070,VAV Action,VAV '27' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-19T07:26:00.000000,061,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-19T07:26:00.000000,061,Dilution Cycle Started,Cycle #1 for VAV '07',['tvoc'],1
2025-08-19T07:26:00.000000,061,VAV Action,VAV '07' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-19T07:28:00.000000,075,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:28:00.000000,075,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T07:32:00.000000,117,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:32:00.000000,117,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T07:47:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-19T07:48:00.000000,060,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:48:00.000000,060,Warming Cycle Started,Cycle #1 for VAV '06',['temp'],1
2025-08-19T07:48:00.000000,060,VAV Action (Warming),VAV '06' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-19T07:51:00.000000,042,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:51:00.000000,042,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-19T07:51:00.000000,108,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-19T07:51:00.000000,108,Branch C Skipped,No VAV mapping found,['temp'],1
